dtp,Temp_deg_C,SpCond_uS_cm
7/8/15 7:45,16.92,111.7
7/8/15 8:00,16.92,111.1
7/8/15 8:15,16.96,110.9
7/7/15 22:00,17.85,111.9
7/7/15 22:15,17.8,111.8
7/7/15 22:30,17.74,111.8
7/8/15 18:30,17.38,105.2
7/8/15 18:45,17.29,105.2
7/8/15 19:00,17.2,105.3
7/8/15 19:15,17.11,105.3
7/8/15 19:30,17.03,105.6
7/8/15 19:45,16.94,105.7
7/8/15 20:00,16.84,105.7
7/8/15 20:15,16.75,105.9
7/8/15 20:30,16.65,105.9
7/8/15 20:45,16.56,106
7/8/15 21:00,16.46,106.2
7/8/15 21:15,16.36,106.3
7/8/15 21:30,16.26,106.4
7/8/15 21:45,16.16,106.4
7/8/15 18:15,17.48,105.3
7/8/15 17:45,17.66,105.5
7/8/15 18:00,17.58,105.4
7/9/15 8:30,14.96,108.6
7/9/15 8:15,14.82,108.5
7/9/15 9:30,15.42,108.6
7/9/15 8:45,15.04,108.6
7/9/15 9:00,15.24,108.6
7/9/15 9:15,15.33,108.7
7/9/15 10:30,15.81,108.6
7/9/15 9:45,15.5,108.8
7/9/15 10:00,15.65,108.7
7/9/15 10:15,15.74,109
7/9/15 11:30,16.33,108.7
7/9/15 11:45,16.53,108.8
7/9/15 12:00,16.7,108.9
7/9/15 12:15,16.84,108.8
7/9/15 12:30,17.07,108.7
7/9/15 12:45,17.27,108.8
7/9/15 13:00,17.4,108.7
7/9/15 13:15,17.57,108.9
7/9/15 13:30,17.58,108.9
7/9/15 13:45,17.59,108.8
7/9/15 10:45,15.92,108.8
7/9/15 11:00,16.02,108.6
7/9/15 11:15,16.22,108.7
7/9/15 4:45,14.14,108.3
7/9/15 5:00,14.13,108.3
7/9/15 5:15,14.12,108.3
7/9/15 5:30,14.12,108.3
7/9/15 5:45,14.11,108.3
7/9/15 6:00,14.12,108.4
7/9/15 6:15,14.15,108.3
7/9/15 6:30,14.19,108.4
7/9/15 6:45,14.22,108.5
7/9/15 7:00,14.29,108.4
7/9/15 7:15,14.4,108.5
7/9/15 7:30,14.49,108.5
7/9/15 7:45,14.59,108.6
7/9/15 8:00,14.69,108.6
7/9/15 18:15,16.87,109.6
7/9/15 18:30,16.83,109.7
7/9/15 18:45,16.79,109.7
7/9/15 19:00,16.75,109.6
7/9/15 19:15,16.71,109.6
7/9/15 19:30,16.68,109.7
7/9/15 19:45,16.64,109.7
7/9/15 20:00,16.61,109.7
7/9/15 20:15,16.58,109.8
7/9/15 20:30,16.54,110
7/9/15 20:45,16.51,110.1
7/9/15 21:00,16.47,110.3
7/9/15 21:15,16.43,110.4
7/9/15 21:30,16.4,110.6
7/9/15 21:45,16.36,110.9
7/9/15 1:45,14.78,107.7
7/9/15 2:00,14.71,107.7
7/9/15 2:15,14.63,107.7
7/9/15 2:30,14.57,107.9
7/9/15 2:45,14.49,107.8
7/9/15 3:00,14.42,108
7/9/15 3:15,14.36,108
7/9/15 3:30,14.3,108
7/9/15 14:00,17.59,108.9
7/9/15 14:15,17.56,109
7/9/15 14:30,17.54,108.9
7/9/15 14:45,17.55,108.9
7/9/15 15:00,17.56,109.1
7/9/15 15:15,17.52,109
7/9/15 15:30,17.47,109
7/9/15 15:45,17.4,109
7/9/15 16:00,17.31,109.2
7/9/15 16:15,17.23,109.3
7/9/15 16:30,17.16,109.3
7/9/15 16:45,17.1,109.4
7/9/15 17:00,17.05,109.4
7/9/15 17:15,17,109.4
7/9/15 17:30,16.97,109.6
7/9/15 17:45,16.94,109.6
7/9/15 18:00,16.91,109.6
7/8/15 22:00,16.06,106.6
7/8/15 22:15,15.97,106.7
7/8/15 22:30,15.87,106.7
7/8/15 22:45,15.77,106.8
7/8/15 23:00,15.67,106.8
7/8/15 23:15,15.58,106.9
7/8/15 23:30,15.49,107
7/8/15 23:45,15.4,107.1
7/9/15 0:00,15.32,107.3
7/9/15 0:15,15.24,107.3
7/9/15 0:30,15.16,107.4
7/9/15 0:45,15.08,107.5
7/9/15 1:00,15.01,107.4
7/9/15 1:15,14.93,107.5
7/9/15 1:30,14.86,107.5
7/9/15 3:45,14.26,108.1
7/9/15 4:00,14.21,108.1
7/9/15 4:15,14.18,108.1
7/9/15 4:30,14.15,108.1
7/9/15 22:00,16.32,111.1
7/9/15 22:15,16.28,111.3
7/9/15 22:30,16.23,111.4
7/9/15 22:45,16.18,111.6
7/9/15 23:00,16.14,111.8
7/9/15 23:15,16.08,111.9
7/9/15 23:30,16.04,112.1
7/9/15 23:45,16,112.1
7/10/15 11:00,17.81,112.4
7/10/15 11:15,17.89,112.4
7/10/15 11:30,18.17,112.5
7/10/15 11:45,18.46,112.5
7/10/15 12:00,18.49,112.6
7/10/15 12:15,18.61,112.5
7/10/15 12:30,18.81,112.5
7/10/15 12:45,18.98,112.6
7/10/15 13:00,19.19,112.6
7/10/15 13:15,19.3,112.6
7/10/15 13:30,19.43,112.6
7/10/15 13:45,19.5,112.7
7/10/15 14:00,19.55,112.6
7/10/15 14:15,19.63,112.5
7/10/15 14:30,19.64,112.5
7/10/15 14:45,19.66,112.4
7/10/15 15:00,19.69,112.5
7/10/15 15:15,19.67,112.5
7/10/15 15:30,19.61,112.7
7/10/15 15:45,19.57,112.7
7/10/15 16:00,19.45,112.6
7/10/15 16:15,19.35,112.7
7/10/15 16:30,19.26,112.8
7/10/15 16:45,19.16,112.9
7/10/15 17:00,19.04,112.9
7/10/15 17:15,18.93,113
7/10/15 17:30,18.82,113.1
7/10/15 17:45,18.71,113.2
7/10/15 18:00,18.61,113.3
7/10/15 18:15,18.48,113.3
7/10/15 18:30,18.36,113.4
7/10/15 18:45,18.24,113.4
7/10/15 19:00,18.12,113.4
7/10/15 19:15,18.01,113.4
7/10/15 19:30,17.9,113.5
7/10/15 19:45,17.81,113.6
7/10/15 20:00,17.72,113.6
7/10/15 20:15,17.63,113.7
7/10/15 20:30,17.54,113.8
7/10/15 20:45,17.45,113.9
7/10/15 21:00,17.36,113.8
7/10/15 21:15,17.26,114.1
7/10/15 21:30,17.17,114.1
7/10/15 21:45,17.07,114.2
7/10/15 1:45,15.67,112.7
7/10/15 2:00,15.62,112.5
7/10/15 2:15,15.58,112.6
7/10/15 2:30,15.53,112.5
7/10/15 2:45,15.48,112.5
7/10/15 3:00,15.44,112.7
7/10/15 3:15,15.41,112.7
7/10/15 3:30,15.38,112.7
7/10/15 3:45,15.35,112.7
7/10/15 4:00,15.32,112.7
7/10/15 4:15,15.3,112.8
7/10/15 4:30,15.28,112.6
7/10/15 4:45,15.28,112.8
7/10/15 5:00,15.28,112.7
7/10/15 5:15,15.28,112.7
7/10/15 5:30,15.3,112.7
7/10/15 5:45,15.32,112.6
7/10/15 6:00,15.35,112.6
7/10/15 6:15,15.37,112.5
7/10/15 6:30,15.39,112.4
7/10/15 6:45,15.42,112.5
7/10/15 7:00,15.48,112.4
7/10/15 7:15,15.54,112.4
7/10/15 7:30,15.64,112.3
7/10/15 7:45,15.75,112.4
7/10/15 8:00,15.9,112.3
7/10/15 8:15,16.12,112.4
7/10/15 8:30,16.36,112.3
7/10/15 8:45,16.59,112.5
7/10/15 9:00,16.68,112.4
7/10/15 9:15,16.88,112.3
7/10/15 9:30,17.04,112.3
7/10/15 9:45,17.27,112.3
7/10/15 0:00,15.96,112.3
7/10/15 0:15,15.92,112.4
7/10/15 0:30,15.88,112.4
7/10/15 0:45,15.84,112.7
7/10/15 1:00,15.79,112.4
7/10/15 1:15,15.76,112.5
7/10/15 1:30,15.72,112.6
7/10/15 10:15,17.53,112.4
7/10/15 10:30,17.7,112.4
7/10/15 10:45,17.79,112.4
7/10/15 10:00,17.36,112.4
7/10/15 22:00,16.97,114.3
7/10/15 22:15,16.88,114.3
7/10/15 22:30,16.78,114.4
7/10/15 22:45,16.69,114.3
7/10/15 23:00,16.59,114.4
7/10/15 23:15,16.5,114.6
7/10/15 23:30,16.4,114.6
7/11/15 0:45,15.93,115.1
7/11/15 1:00,15.83,115.2
7/11/15 1:15,15.74,115.3
7/11/15 1:30,15.64,115.3
7/11/15 1:45,15.55,115.5
7/11/15 2:00,15.46,115.5
7/11/15 2:15,15.37,115.5
7/11/15 2:30,15.28,115.6
7/11/15 2:45,15.19,115.5
7/10/15 23:45,16.31,114.7
7/11/15 0:00,16.21,114.8
7/11/15 0:15,16.11,114.8
7/11/15 0:30,16.02,114.9
7/11/15 4:00,14.78,115.8
7/11/15 4:15,14.72,115.9
7/11/15 4:30,14.66,115.9
7/11/15 4:45,14.61,116
7/11/15 5:00,14.57,116
7/11/15 5:15,14.54,116
7/11/15 5:30,14.52,116
7/11/15 5:45,14.52,116
7/11/15 6:00,14.53,116
7/11/15 3:00,15.1,115.7
7/11/15 3:15,15.02,115.6
7/11/15 3:30,14.94,115.8
7/11/15 3:45,14.85,115.7
7/11/15 17:45,19.23,116.8
7/11/15 18:00,19.16,116.8
7/11/15 18:15,19.11,116.9
7/11/15 18:30,19.03,117
7/11/15 18:45,18.94,117.1
7/11/15 19:00,18.84,117.2
7/11/15 19:15,18.76,117.3
7/11/15 19:30,18.69,117.5
7/11/15 19:45,18.61,117.6
7/11/15 20:00,18.55,117.7
7/11/15 20:15,18.48,117.8
7/11/15 20:30,18.41,117.9
7/11/15 20:45,18.34,117.9
7/11/15 21:00,18.28,118
7/11/15 21:15,18.22,118
7/11/15 21:30,18.16,118
7/11/15 21:45,18.1,118.1
7/11/15 11:15,18.56,116.6
7/11/15 11:30,18.78,116.6
7/11/15 11:45,19.03,116.7
7/11/15 12:00,19.2,116.6
7/11/15 12:15,19.23,116.4
7/11/15 12:30,19.38,116.5
7/11/15 12:45,19.47,116.4
7/11/15 13:00,19.69,116.4
7/11/15 13:15,19.8,116.4
7/11/15 13:30,19.9,116.5
7/11/15 13:45,19.97,116.3
7/11/15 14:00,19.98,116.4
7/11/15 14:15,19.95,116.4
7/11/15 14:30,19.89,116.4
7/11/15 14:45,19.89,116.4
7/11/15 15:00,19.92,116.3
7/11/15 15:15,19.89,116.3
7/11/15 15:30,19.91,116.2
7/11/15 15:45,19.91,116.2
7/11/15 16:00,19.8,116.3
7/11/15 6:15,14.56,116
7/11/15 6:30,14.62,116.1
7/11/15 6:45,14.69,116
7/11/15 7:00,14.79,115.9
7/11/15 7:15,14.92,115.9
7/11/15 7:30,15.09,116.1
7/11/15 7:45,15.29,116.1
7/11/15 8:00,15.5,116.2
7/11/15 8:15,15.74,116.2
7/11/15 8:30,16,116.3
7/11/15 8:45,16.29,116.3
7/11/15 9:00,16.6,116.4
7/11/15 9:15,16.91,116.4
7/11/15 9:30,17.22,116.3
7/11/15 9:45,17.49,116.6
7/11/15 10:00,17.78,116.6
7/11/15 10:15,18.05,116.7
7/11/15 10:30,18.1,116.6
7/11/15 10:45,18.18,116.6
7/11/15 11:00,18.31,116.6
7/11/15 16:30,19.68,116.3
7/11/15 16:45,19.61,116.4
7/11/15 17:00,19.51,116.5
7/11/15 16:15,19.74,116.3
7/11/15 17:30,19.32,116.7
7/11/15 17:15,19.43,116.6
7/11/15 22:15,17.95,118.1
7/11/15 22:30,17.88,118.2
7/11/15 22:00,18.03,118.2
7/11/15 23:15,17.64,118.4
7/11/15 23:30,17.57,118.5
7/11/15 22:45,17.8,118.3
7/11/15 23:00,17.72,118.3
7/12/15 1:15,17.1,118.9
7/12/15 1:30,17.03,118.9
7/12/15 1:45,16.95,119
7/12/15 2:00,16.88,119
7/12/15 2:15,16.81,119.2
7/12/15 2:30,16.74,119.2
7/12/15 2:45,16.68,119.2
7/11/15 23:45,17.49,118.4
7/12/15 0:00,17.42,118.5
7/12/15 0:15,17.36,118.5
7/12/15 0:30,17.3,118.6
7/12/15 0:45,17.24,118.8
7/12/15 1:00,17.17,118.8
7/12/15 4:30,16.3,119.5
7/12/15 4:45,16.26,119.6
7/12/15 5:00,16.24,119.6
7/12/15 5:15,16.26,119.6
7/12/15 5:30,16.25,119.7
7/12/15 5:45,16.28,119.6
7/12/15 6:00,16.33,119.7
7/12/15 6:15,16.33,119.7
7/12/15 6:30,16.4,119.7
7/12/15 6:45,16.5,119.7
7/12/15 7:00,16.54,119.7
7/12/15 7:15,16.68,119.7
7/12/15 7:30,16.76,119.6
7/12/15 7:45,16.96,119.6
7/12/15 8:00,17.16,119.6
7/12/15 8:15,17.36,119.6
7/12/15 8:30,17.59,119.7
7/12/15 8:45,17.82,119.7
7/12/15 9:00,18.08,119.7
7/12/15 9:15,18.37,119.8
7/12/15 9:30,18.67,119.8
7/12/15 9:45,18.87,119.8
7/12/15 10:00,19.05,119.9
7/12/15 10:15,19.33,119.9
7/12/15 10:30,19.74,119.9
7/12/15 10:45,20.1,120
7/12/15 11:00,20.24,120.1
7/12/15 11:15,20.47,120.1
7/12/15 11:30,20.55,120
7/12/15 11:45,20.69,120.1
7/12/15 12:00,20.9,120.2
7/12/15 12:15,21.1,120.1
7/12/15 12:30,21.32,120.2
7/12/15 12:45,21.48,120.3
7/12/15 3:00,16.61,119.3
7/12/15 3:15,16.54,119.5
7/12/15 3:30,16.48,119.4
7/12/15 3:45,16.44,119.5
7/12/15 4:00,16.39,119.5
7/12/15 4:15,16.34,119.5
7/12/15 14:00,21.74,120
7/12/15 14:15,21.72,120.1
7/12/15 14:30,21.76,120.1
7/12/15 14:45,21.79,120.2
7/12/15 15:00,21.72,120.2
7/12/15 15:15,21.67,120.2
7/12/15 15:30,21.64,120.2
7/12/15 15:45,21.6,120.3
7/12/15 16:00,21.59,120.3
7/12/15 16:15,21.54,120.4
7/12/15 16:30,21.46,120.4
7/12/15 16:45,21.36,120.4
7/12/15 17:00,21.25,120.4
7/12/15 17:15,21.13,120.6
7/12/15 17:30,20.98,120.6
7/12/15 17:45,20.83,120.7
7/12/15 18:00,20.68,120.7
7/12/15 18:15,20.55,120.8
7/12/15 18:30,20.41,121
7/12/15 18:45,20.28,121
7/12/15 19:00,20.15,121.1
7/12/15 19:15,20.03,121.2
7/12/15 19:30,19.92,121.3
7/12/15 19:45,19.8,121.5
7/12/15 20:00,19.7,121.6
7/12/15 20:15,19.6,121.6
7/12/15 20:30,19.51,121.7
7/12/15 20:45,19.41,121.7
7/12/15 21:00,19.33,121.8
7/12/15 21:15,19.25,121.9
7/12/15 21:30,19.16,121.9
7/12/15 21:45,19.08,122
7/12/15 13:00,21.62,120.3
7/12/15 13:15,21.8,120.3
7/12/15 13:30,21.9,120.2
7/12/15 13:45,21.84,120.1
7/13/15 8:15,18.16,122.8
7/13/15 8:30,18.39,122.9
7/13/15 8:45,18.64,122.9
7/13/15 9:00,18.92,122.8
7/13/15 0:15,18.34,122.3
7/13/15 0:30,18.27,122.4
7/13/15 0:45,18.19,122.4
7/13/15 1:00,18.11,122.5
7/13/15 1:15,18.03,122.5
7/13/15 1:30,17.96,122.6
7/13/15 1:45,17.88,122.5
7/13/15 2:00,17.8,122.7
7/13/15 2:15,17.73,122.7
7/13/15 2:30,17.65,122.8
7/13/15 2:45,17.56,122.8
7/13/15 3:00,17.48,122.9
7/13/15 3:15,17.4,122.9
7/13/15 3:30,17.33,123
7/13/15 3:45,17.26,123
7/13/15 4:00,17.2,123.1
7/13/15 4:15,17.15,123.1
7/13/15 4:30,17.11,123
7/13/15 4:45,17.07,123.1
7/13/15 5:00,17.04,123.2
7/13/15 5:15,17.03,123.2
7/13/15 5:30,17.07,123.3
7/13/15 5:45,17.08,123.2
7/13/15 6:00,17.08,123.1
7/13/15 6:15,17.12,123.4
7/13/15 6:30,17.17,122.7
7/13/15 6:45,17.23,123
7/13/15 7:00,17.34,123
7/13/15 7:15,17.46,123
7/13/15 7:30,17.6,123
7/13/15 7:45,17.77,123.1
7/13/15 8:00,17.96,122.9
7/13/15 18:15,20.45,122.8
7/13/15 18:30,20.39,123
