Date,CDOM_ug_l,TurbDig_NTU,,
2015-09-04T07:00:00Z,71.39,3.3,0,0
2015-09-04T07:15:00Z,71.44,5.4,0,0
2015-09-04T07:30:00Z,71.52,4.4,0,0
2015-09-04T07:45:00Z,71.48,3.3,0,0
2015-09-04T08:00:00Z,71.59,3.3,0,0
2015-09-04T08:15:00Z,71.44,3.5,0,0
2015-09-04T08:30:00Z,71.66,5.6,0,0
2015-09-04T08:45:00Z,71.43,6.6,0,0
2015-09-04T09:00:00Z,71.96,3.3,0,0
2015-09-04T09:15:00Z,71.65,3.4,0,0
2015-09-04T09:30:00Z,71.98,3.2,0,0
2015-09-04T09:45:00Z,71.91,3.3,0,0
2015-09-04T10:00:00Z,71.8,3.3,0,0
2015-09-04T10:15:00Z,71.98,3.4,0,0
2015-09-04T10:30:00Z,72.17,3,0,0
2015-09-04T10:45:00Z,72.23,3,0,0
2015-09-04T11:00:00Z,72.26,2.7,0,0
2015-09-04T11:15:00Z,72.23,2.8,0,0
2015-09-04T11:30:00Z,72.16,3.2,0,0
2015-09-04T11:45:00Z,72.41,2.6,0,0
2015-09-04T12:00:00Z,72.52,3.1,0,0
2015-09-04T12:15:00Z,72.74,3.1,0,0
2015-09-04T12:30:00Z,72.39,3,0,0
2015-09-04T12:45:00Z,72.46,2.4,0,0
2015-09-04T13:00:00Z,72.15,2.2,0,0
2015-09-04T13:15:00Z,72.48,2.6,0,0
2015-09-04T13:30:00Z,72.29,2.2,0,0
2015-09-04T13:45:00Z,72.12,2.2,0,0
2015-09-04T14:00:00Z,71.92,2.2,0,0
2015-09-04T14:15:00Z,71.84,2.1,0,0
2015-09-04T14:30:00Z,71.62,2.2,0,0
2015-09-04T14:45:00Z,71.77,2.3,0,0
2015-09-04T15:00:00Z,71.61,2.1,0,0
2015-09-04T15:15:00Z,71.54,2.2,0,0
2015-09-04T15:30:00Z,71.5,2.2,0,0
2015-09-04T15:45:00Z,71.21,2.1,0,0
2015-09-04T16:00:00Z,71.24,2.1,0,0
2015-09-04T16:15:00Z,71.03,2.2,0,0
2015-09-04T16:30:00Z,71.34,2.2,0,0
2015-09-04T16:45:00Z,71.26,2.1,0,0
2015-09-04T17:00:00Z,71.61,2.1,0,0
2015-09-04T17:15:00Z,71.38,2.4,0,0
2015-09-04T17:30:00Z,71.4,2,0,0
2015-09-04T17:45:00Z,71.22,1.9,0,0
2015-09-04T18:00:00Z,71.47,1.4,0,0
2015-09-04T18:15:00Z,71.32,3.3,0,0
2015-09-04T18:30:00Z,71.49,1.4,0,0
2015-09-04T18:45:00Z,71.38,1.4,0,0
2015-09-04T19:00:00Z,71.45,1.2,0,0
2015-09-04T19:15:00Z,71.55,1.2,0,0
2015-09-04T19:30:00Z,71.23,1.4,0,0
2015-09-04T19:45:00Z,71.11,1.4,0,0
2015-09-04T20:00:00Z,71.07,1.2,0,0
2015-09-04T20:15:00Z,71.23,1.3,0,0
2015-09-04T20:30:00Z,71.04,1.1,0,0
2015-09-04T20:45:00Z,70.94,1.2,0,0
2015-09-04T21:00:00Z,70.95,1.3,0,0
2015-09-04T21:15:00Z,71.08,1.1,0,0
2015-09-04T21:30:00Z,70.91,0.9,0,0
2015-09-04T21:45:00Z,73.49,4.2,0,0
2015-09-04T22:00:00Z,70.74,1.1,0,0
2015-09-04T22:15:00Z,70.73,1.2,0,0
2015-09-04T22:30:00Z,70.78,1.2,0,0
2015-09-04T22:45:00Z,70.78,1.1,0,0
2015-09-04T23:00:00Z,70.78,1.1,0,0
2015-09-04T23:15:00Z,70.87,1.4,0,0
2015-09-04T23:30:00Z,70.99,1,0,0
2015-09-04T23:45:00Z,71.13,1.2,0,0
2015-09-05T00:00:00Z,71.12,1.1,0,0
2015-09-05T00:15:00Z,71,1.4,0,0
2015-09-05T00:30:00Z,71.1,1.9,0,0
2015-09-05T00:45:00Z,70.96,4.4,0,0
2015-09-05T01:00:00Z,71.01,2.2,0,0
2015-09-05T01:15:00Z,71.28,2,0,0
2015-09-05T01:30:00Z,71.35,1.8,0,0
2015-09-05T01:45:00Z,71.34,4.3,0,0
2015-09-05T02:00:00Z,71.09,1.9,0,0
2015-09-05T02:15:00Z,71.62,1.4,0,0
2015-09-05T02:30:00Z,71.61,1.5,0,0
2015-09-05T02:45:00Z,71.71,1.8,0,0
2015-09-05T03:00:00Z,71.46,1.4,0,0
2015-09-05T03:15:00Z,71.51,1.9,0,0
2015-09-05T03:30:00Z,70.58,4.5,0,0
2015-09-05T03:45:00Z,71.64,1.9,0,0
2015-09-05T04:00:00Z,71.37,2,0,0
2015-09-05T04:15:00Z,71.54,1.1,0,0
2015-09-05T04:30:00Z,71.73,2.5,0,0
2015-09-05T04:45:00Z,71.72,2.1,0,0
2015-09-05T05:00:00Z,71.55,2.4,0,0
2015-09-05T05:15:00Z,71.7,4.3,0,0
2015-09-05T05:30:00Z,71.7,2.9,0,0
2015-09-05T05:45:00Z,71.61,2.5,0,0
2015-09-05T06:00:00Z,71.71,2.4,0,0
2015-09-05T06:15:00Z,71.63,2.9,0,0
2015-09-05T06:30:00Z,71.89,5.5,0,0
2015-09-05T06:45:00Z,71.77,2,0,0
2015-09-05T07:00:00Z,71.84,2.4,0,0
2015-09-05T07:15:00Z,71.94,3.2,0,0
2015-09-05T07:30:00Z,71.67,4.3,0,0
2015-09-05T07:45:00Z,72.03,2.8,0,0
2015-09-05T08:00:00Z,71.91,2.7,0,0
2015-09-05T08:15:00Z,72.09,2.6,0,0
2015-09-05T08:30:00Z,72.2,3,0,0
2015-09-05T08:45:00Z,72.13,2.5,0,0
2015-09-05T09:00:00Z,72.23,2.5,0,0
2015-09-05T09:15:00Z,72.36,3.2,0,0
2015-09-05T09:30:00Z,72.29,2.3,0,0
2015-09-05T09:45:00Z,72.56,2.9,0,0
2015-09-05T10:00:00Z,72.45,4.4,0,0
2015-09-05T10:15:00Z,72.61,2.7,0,0
2015-09-05T10:30:00Z,72.89,2.9,0,0
2015-09-05T10:45:00Z,72.91,2.7,0,0
2015-09-05T11:00:00Z,73.01,2.4,0,0
2015-09-05T11:15:00Z,73.13,2.7,0,0
2015-09-05T11:30:00Z,73.06,3,0,0
2015-09-05T11:45:00Z,73.15,2.9,0,0
2015-09-05T12:00:00Z,73.04,2.8,0,0
2015-09-05T12:15:00Z,73.1,2.3,0,0
2015-09-05T12:30:00Z,73.13,2.7,0,0
2015-09-05T12:45:00Z,72.99,2.5,0,0
2015-09-05T13:00:00Z,72.75,2.6,0,0
2015-09-05T13:15:00Z,72.6,2.4,0,0
2015-09-05T13:30:00Z,72.28,2.3,0,0
2015-09-05T13:45:00Z,71.74,2.3,0,0
2015-09-05T14:00:00Z,71.76,2.2,0,0
2015-09-05T14:15:00Z,71.65,2.2,0,0
2015-09-05T14:30:00Z,71.62,2.2,0,0
2015-09-05T14:45:00Z,71.5,2.4,0,0
2015-09-05T15:00:00Z,71.31,2.3,0,0
2015-09-05T15:15:00Z,71.18,2.2,0,0
2015-09-05T15:30:00Z,71.22,2.2,0,0
2015-09-05T15:45:00Z,70.84,2.3,0,0
2015-09-05T16:00:00Z,70.9,4.4,0,0
2015-09-05T16:15:00Z,70.89,2.1,0,0
2015-09-05T16:30:00Z,70.78,2.4,0,0
2015-09-05T16:45:00Z,70.9,2.2,0,0
2015-09-05T17:00:00Z,70.81,2.3,0,0
2015-09-05T17:15:00Z,70.89,2.1,0,0
2015-09-05T17:30:00Z,70.83,2.2,0,0
2015-09-05T17:45:00Z,70.71,2.2,0,0
2015-09-05T18:00:00Z,70.61,2,0,0
2015-09-05T18:15:00Z,70.56,2.2,0,0
2015-09-05T18:30:00Z,70.34,1.5,0,0
2015-09-05T18:45:00Z,70.43,1.6,0,0
2015-09-05T19:00:00Z,71.15,2.1,0,0
2015-09-05T19:15:00Z,70.52,1.6,0,0
2015-09-05T19:30:00Z,70.28,1.7,0,0
2015-09-05T19:45:00Z,70.3,1.8,0,0
2015-09-05T20:00:00Z,70.23,1.4,0,0
2015-09-05T20:15:00Z,70.22,1.6,0,0
2015-09-05T20:30:00Z,70.35,1.9,0,0
2015-09-05T20:45:00Z,70.24,1.9,0,0
2015-09-05T21:00:00Z,70.26,2.1,0,0
2015-09-05T21:15:00Z,70.01,2.1,0,0
2015-09-05T21:30:00Z,69.98,2,0,0
2015-09-05T21:45:00Z,70.09,1.8,0,0
2015-09-05T22:00:00Z,69.99,1.9,0,0
2015-09-05T22:15:00Z,69.88,1.9,0,0
2015-09-05T22:30:00Z,69.71,3.2,0,0
2015-09-05T22:45:00Z,69.88,1.8,0,0
2015-09-05T23:00:00Z,70.64,2,0,0
2015-09-05T23:15:00Z,69.96,1.9,0,0
2015-09-05T23:30:00Z,70.13,1.6,0,0
2015-09-05T23:45:00Z,70.04,2.3,0,0
2015-09-06T00:00:00Z,69.97,2.3,0,0
2015-09-06T00:15:00Z,69.99,2.2,0,0
2015-09-06T00:30:00Z,69.99,2.5,0,0
2015-09-06T00:45:00Z,70.18,2.3,0,0
2015-09-06T01:00:00Z,70.16,2,0,0
2015-09-06T01:15:00Z,70.09,2.2,0,0
2015-09-06T01:30:00Z,70.17,2.5,0,0
2015-09-06T01:45:00Z,69.77,6.6,0,0
2015-09-06T02:00:00Z,70.42,3.1,0,0
2015-09-06T02:15:00Z,70.36,2.3,0,0
2015-09-06T02:30:00Z,70.6,2.3,0,0
2015-09-06T02:45:00Z,70.26,2.3,0,0
2015-09-06T03:00:00Z,70.2,2.4,0,0
2015-09-06T03:15:00Z,70.39,2.3,0,0
2015-09-06T03:30:00Z,70.44,3.2,0,0
2015-09-06T03:45:00Z,70.3,2.6,0,0
2015-09-06T04:00:00Z,70.16,2.3,0,0
2015-09-06T04:15:00Z,70.34,3.4,0,0
2015-09-06T04:30:00Z,69.39,8.8,0,0
2015-09-06T04:45:00Z,70,3.3,0,0
2015-09-06T05:00:00Z,70.14,3.4,0,0
2015-09-06T05:15:00Z,70.14,3.3,0,0
2015-09-06T05:30:00Z,70.12,3,0,0
2015-09-06T05:45:00Z,70.39,3.5,0,0
2015-09-06T06:00:00Z,70.25,3.4,0,0
2015-09-06T06:15:00Z,70.45,3.4,0,0
2015-09-06T06:30:00Z,70.51,3,0,0
2015-09-06T06:45:00Z,70.57,3.3,0,0
2015-09-06T07:00:00Z,70.71,3.1,0,0
2015-09-06T07:15:00Z,71.01,3.3,0,0
2015-09-06T07:30:00Z,70.57,3,0,0
2015-09-06T07:45:00Z,70.77,3.3,0,0
2015-09-06T08:00:00Z,71.03,3.2,0,0
2015-09-06T08:15:00Z,71.02,3,0,0
2015-09-06T08:30:00Z,71.15,3.1,0,0
2015-09-06T08:45:00Z,71.12,2.9,0,0
2015-09-06T09:00:00Z,71.07,3,0,0
2015-09-06T09:15:00Z,70.89,3.7,0,0
2015-09-06T09:30:00Z,71.16,3,0,0
2015-09-06T09:45:00Z,71.46,3.3,0,0
2015-09-06T10:00:00Z,71.49,3.6,0,0
2015-09-06T10:15:00Z,71.4,3.6,0,0
2015-09-06T10:30:00Z,71.49,3.6,0,0
2015-09-06T10:45:00Z,71.81,3.4,0,0
2015-09-06T11:00:00Z,71.75,3.2,0,0
2015-09-06T11:15:00Z,71.95,5.5,0,0
2015-09-06T11:30:00Z,72.16,3.3,0,0
2015-09-06T11:45:00Z,71.83,3.2,0,0
2015-09-06T12:00:00Z,71.73,3.3,0,0
2015-09-06T12:15:00Z,71.96,3.3,0,0
2015-09-06T12:30:00Z,71.98,3.2,0,0
2015-09-06T12:45:00Z,71.87,4,0,0
2015-09-06T13:00:00Z,71.19,2.4,0,0
2015-09-06T13:15:00Z,70.93,2.6,0,0
2015-09-06T13:30:00Z,70.96,2.5,0,0
2015-09-06T13:45:00Z,70.99,2.4,0,0
2015-09-06T14:00:00Z,70.73,2.6,0,0
2015-09-06T14:15:00Z,70.71,2.4,0,0
2015-09-06T14:30:00Z,70.29,2.2,0,0
2015-09-06T14:45:00Z,70.35,2.4,0,0
2015-09-06T15:00:00Z,70.21,2.4,0,0
2015-09-06T15:15:00Z,70.17,2.5,0,0
2015-09-06T15:30:00Z,69.91,2.7,0,0
2015-09-06T15:45:00Z,69.95,2.3,0,0
2015-09-06T16:00:00Z,69.94,2.3,0,0
2015-09-06T16:15:00Z,69.7,3.3,0,0
2015-09-06T16:30:00Z,69.69,2.2,0,0
2015-09-06T16:45:00Z,69.68,2.5,0,0
2015-09-06T17:00:00Z,69.56,2.6,0,0
2015-09-06T17:15:00Z,69.35,2.3,0,0
2015-09-06T17:30:00Z,69.73,2.1,0,0
2015-09-06T17:45:00Z,69.46,2.2,0,0
2015-09-06T18:00:00Z,69.56,2.2,0,0
2015-09-06T18:15:00Z,69.45,2.1,0,0
2015-09-06T18:30:00Z,69.26,1.7,0,0
2015-09-06T18:45:00Z,69.15,2.1,0,0
2015-09-06T19:00:00Z,69.24,2.1,0,0
2015-09-06T19:15:00Z,67.51,6.5,0,0
2015-09-06T19:30:00Z,68.79,3.3,0,0
2015-09-06T19:45:00Z,68.73,2.3,0,0
2015-09-06T20:00:00Z,68.73,2.2,0,0
2015-09-06T20:15:00Z,68.54,2.2,0,0
2015-09-06T20:30:00Z,68.64,2.3,0,0
2015-09-06T20:45:00Z,68.45,2.2,0,0
2015-09-06T21:00:00Z,68.6,2.4,0,0
2015-09-06T21:15:00Z,68.6,2.3,0,0
2015-09-06T21:30:00Z,68.44,2.1,0,0
2015-09-06T21:45:00Z,68.41,2.2,0,0
2015-09-06T22:00:00Z,68.25,2.2,0,0
2015-09-06T22:15:00Z,68.07,2.2,0,0
2015-09-06T22:30:00Z,68.33,2.9,0,0
2015-09-06T22:45:00Z,68.36,2,0,0
2015-09-06T23:00:00Z,68.29,2,0,0
2015-09-06T23:15:00Z,68.04,2.1,0,0
2015-09-06T23:30:00Z,68.25,2.2,0,0
2015-09-06T23:45:00Z,68.18,2.5,0,0
2015-09-07T00:00:00Z,68.16,2.3,0,0
2015-09-07T00:15:00Z,68.04,2.8,0,0
2015-09-07T00:30:00Z,67.79,5.4,0,0
2015-09-07T00:45:00Z,68.25,2.8,0,0
2015-09-07T01:00:00Z,68.25,3.2,0,0
2015-09-07T01:15:00Z,68.63,2.2,0,0
2015-09-07T01:30:00Z,68.34,2.3,0,0
2015-09-07T01:45:00Z,68.16,3.2,0,0
2015-09-07T02:00:00Z,68.36,2.6,0,0
2015-09-07T02:15:00Z,68.61,2.2,0,0
2015-09-07T02:30:00Z,68.56,2.2,0,0
2015-09-07T02:45:00Z,68.66,2.2,0,0
2015-09-07T03:00:00Z,68.76,2.1,0,0
2015-09-07T03:15:00Z,68.72,2.4,0,0
2015-09-07T03:30:00Z,68.85,2.5,0,0
2015-09-07T03:45:00Z,68.9,2.6,0,0
2015-09-07T04:00:00Z,69.03,4.4,0,0
2015-09-07T04:15:00Z,69.03,2.3,0,0
2015-09-07T04:30:00Z,67.79,5.3,0,0
2015-09-07T04:45:00Z,68.45,3.7,0,0
2015-09-07T05:00:00Z,68.99,2.4,0,0
2015-09-07T05:15:00Z,68.82,2.2,0,0
2015-09-07T05:30:00Z,68.57,2.9,0,0
2015-09-07T05:45:00Z,69.33,2.2,0,0
2015-09-07T06:00:00Z,69.13,4.3,0,0
2015-09-07T06:15:00Z,69.46,2.1,0,0
2015-09-07T06:30:00Z,69.41,2.2,0,0
2015-09-07T06:45:00Z,69.35,2.7,0,0
2015-09-07T07:00:00Z,69.65,2.1,0,0
2015-09-07T07:15:00Z,69.54,1.7,0,0
2015-09-07T07:30:00Z,69.62,2,0,0
2015-09-07T07:45:00Z,69.73,2.2,0,0
2015-09-07T08:00:00Z,69.87,1.8,0,0
2015-09-07T08:15:00Z,69.77,1.1,0,0
2015-09-07T08:30:00Z,69.75,5.5,0,0
2015-09-07T08:45:00Z,70.17,2.2,0,0
2015-09-07T09:00:00Z,70.31,2.1,0,0
2015-09-07T09:15:00Z,70.31,2.1,0,0
2015-09-07T09:30:00Z,70.48,2,0,0
2015-09-07T09:45:00Z,70.48,2,0,0
2015-09-07T10:00:00Z,70.41,2,0,0
2015-09-07T10:15:00Z,70.78,2.4,0,0
2015-09-07T10:30:00Z,70.73,2.4,0,0
2015-09-07T10:45:00Z,70.94,2,0,0
2015-09-07T11:00:00Z,71.13,2,0,0
2015-09-07T11:15:00Z,71.13,2.4,0,0
2015-09-07T11:30:00Z,71.31,4.4,0,0
2015-09-07T11:45:00Z,71.38,2,0,0
2015-09-07T12:00:00Z,71.31,2,0,0
2015-09-07T12:15:00Z,71.33,1.9,0,0
2015-09-07T12:30:00Z,71.37,2,0,0
2015-09-07T12:45:00Z,71.34,1.5,0,0
2015-09-07T13:00:00Z,70.92,1.8,0,0
2015-09-07T13:15:00Z,70.89,2,0,0
2015-09-07T13:30:00Z,70.54,1.2,0,0
2015-09-07T13:45:00Z,70.6,1.7,0,0
2015-09-07T14:00:00Z,70.33,1.7,0,0
2015-09-07T14:15:00Z,70.32,1.4,0,0
2015-09-07T14:30:00Z,70.03,1.4,0,0
2015-09-07T14:45:00Z,70.1,1.5,0,0
2015-09-07T15:00:00Z,69.85,1.4,0,0
2015-09-07T15:15:00Z,69.84,1.2,0,0
2015-09-07T15:30:00Z,69.71,1.6,0,0
2015-09-07T15:45:00Z,69.61,1.4,0,0
2015-09-07T16:00:00Z,69.56,1.1,0,0
2015-09-07T16:15:00Z,69.5,1,0,0
2015-09-07T16:30:00Z,69.23,1.3,0,0
2015-09-07T16:45:00Z,69.43,2.2,0,0
2015-09-07T17:00:00Z,69.33,1.2,0,0
2015-09-07T17:15:00Z,69.1,1.6,0,0
2015-09-07T17:30:00Z,66.72,9.9,0,0
2015-09-07T17:45:00Z,68.69,1.7,0,0
2015-09-07T18:00:00Z,69.06,1.1,0,0
2015-09-07T18:15:00Z,68.99,1.5,0,0
2015-09-07T18:30:00Z,69.08,1.1,0,0
2015-09-07T18:45:00Z,69.03,1.3,0,0
2015-09-07T19:00:00Z,68.64,1.1,0,0
2015-09-07T19:15:00Z,68.74,1,0,0
2015-09-07T19:30:00Z,68.51,1,0,0
2015-09-07T19:45:00Z,68.52,1,0,0
2015-09-07T20:00:00Z,68.59,1.1,0,0
2015-09-07T20:15:00Z,68.17,1.1,0,0
2015-09-07T20:30:00Z,68.1,1,0,0
2015-09-07T20:45:00Z,67.94,1,0,0
2015-09-07T21:00:00Z,67.83,1,0,0
2015-09-07T21:15:00Z,67.91,1,0,0
2015-09-07T21:30:00Z,67.66,1.1,0,0
2015-09-07T21:45:00Z,67.81,1.2,0,0
2015-09-07T22:00:00Z,67.71,1,0,0
2015-09-07T22:15:00Z,67.68,1,0,0
2015-09-07T22:30:00Z,67.47,1.2,0,0
2015-09-07T22:45:00Z,67.45,1.2,0,0
2015-09-07T23:00:00Z,67.34,1,0,0
2015-09-07T23:15:00Z,67.59,1.6,0,0
2015-09-07T23:30:00Z,67.43,1.4,0,0
2015-09-07T23:45:00Z,67.39,1.2,0,0
2015-09-08T00:00:00Z,67.28,1.3,0,0
2015-09-08T00:15:00Z,67.15,1.8,0,0
2015-09-08T00:30:00Z,67.25,2.1,0,0
2015-09-08T00:45:00Z,67.12,1.3,0,0
2015-09-08T01:00:00Z,67.27,1.3,0,0
2015-09-08T01:15:00Z,67.27,1.8,0,0
2015-09-08T01:30:00Z,67.43,1.3,0,0
2015-09-08T01:45:00Z,67.45,1,0,0
2015-09-08T02:00:00Z,67.38,1.4,0,0
2015-09-08T02:15:00Z,67.45,1.4,0,0
2015-09-08T02:30:00Z,67.56,1.4,0,0
2015-09-08T02:45:00Z,67.54,1.5,0,0
2015-09-08T03:00:00Z,67.61,3.3,0,0
2015-09-08T03:15:00Z,67.83,1.6,0,0
2015-09-08T03:30:00Z,67.78,1.8,0,0
2015-09-08T03:45:00Z,67.89,1.9,0,0
2015-09-08T04:00:00Z,67.71,1.4,0,0
2015-09-08T04:15:00Z,67.86,1.7,0,0
2015-09-08T04:30:00Z,67.82,2.2,0,0
2015-09-08T04:45:00Z,68.02,1.4,0,0
2015-09-08T05:00:00Z,68.11,2,0,0
2015-09-08T05:15:00Z,68.06,1.9,0,0
2015-09-08T05:30:00Z,68.14,1.7,0,0
2015-09-08T05:45:00Z,68.19,1.9,0,0
2015-09-08T06:00:00Z,68.41,1.1,0,0
2015-09-08T06:15:00Z,68.16,1.7,0,0
2015-09-08T06:30:00Z,68.4,1,0,0
2015-09-08T06:45:00Z,68.61,1.9,0,0
2015-09-08T07:00:00Z,68.8,2.1,0,0
2015-09-08T07:15:00Z,68.69,2,0,0
2015-09-08T07:30:00Z,68.72,2,0,0
2015-09-08T07:45:00Z,69.03,3.2,0,0
2015-09-08T08:00:00Z,69.06,1.9,0,0
2015-09-08T08:15:00Z,68.96,1.8,0,0
2015-09-08T08:30:00Z,69.2,1.9,0,0
2015-09-08T08:45:00Z,69.38,1.8,0,0
2015-09-08T09:00:00Z,69.34,1.9,0,0
2015-09-08T09:15:00Z,69.5,1.4,0,0
2015-09-08T09:30:00Z,69.84,1.7,0,0
2015-09-08T09:45:00Z,69.74,2.1,0,0
2015-09-08T10:00:00Z,69.85,1.5,0,0
2015-09-08T10:15:00Z,69.95,2.1,0,0
2015-09-08T10:30:00Z,70.25,1.9,0,0
2015-09-08T10:45:00Z,69.95,1.9,0,0
2015-09-08T11:00:00Z,70.35,1.9,0,0
2015-09-08T11:15:00Z,70.34,2,0,0
2015-09-08T11:30:00Z,70.32,1.6,0,0
2015-09-08T11:45:00Z,70.52,1.4,0,0
2015-09-08T12:00:00Z,70.5,1.8,0,0
2015-09-08T12:15:00Z,70.57,1.4,0,0
2015-09-08T12:30:00Z,70.48,3.3,0,0
2015-09-08T12:45:00Z,70.46,1.7,0,0
2015-09-08T13:00:00Z,70.07,1.8,0,0
2015-09-08T13:15:00Z,70.28,1.4,0,0
2015-09-08T13:30:00Z,70.22,1.5,0,0
2015-09-08T13:45:00Z,70.03,1,0,0
2015-09-08T14:00:00Z,69.55,1.3,0,0
2015-09-08T14:15:00Z,69.68,1,0,0
2015-09-08T14:30:00Z,76.22,1.5,0,0
2015-09-08T14:45:00Z,69.37,1.2,0,0
2015-09-08T15:00:00Z,69.45,1.2,0,0
2015-09-08T15:15:00Z,69.29,1.3,0,0
2015-09-08T15:30:00Z,69.32,1.1,0,0
2015-09-08T15:45:00Z,69.19,1.1,0,0
2015-09-08T16:00:00Z,69.07,1.2,0,0
2015-09-08T16:15:00Z,68.9,1.3,0,0
2015-09-08T16:30:00Z,68.79,0.9,0,0
2015-09-08T16:45:00Z,68.82,1.1,0,0
2015-09-08T17:00:00Z,68.85,0.9,0,0
2015-09-08T17:15:00Z,69.15,1,0,0
2015-09-08T17:30:00Z,69.14,1,0,0
2015-09-08T17:45:00Z,69.51,1.2,0,0
2015-09-08T18:00:00Z,69.41,1,0,0
2015-09-08T18:15:00Z,69.22,1,0,0
2015-09-08T18:30:00Z,69.04,1,0,0
2015-09-08T18:45:00Z,68.88,1.4,0,0
2015-09-08T19:00:00Z,68.86,1,0,0
2015-09-08T19:15:00Z,68.46,0.9,0,0
2015-09-08T19:30:00Z,68.39,1,0,0
2015-09-08T19:45:00Z,68.18,0.8,0,0
2015-09-08T20:30:00Z,67.23,0.5,0,0
2015-09-08T20:45:00Z,67.16,1.1,0,0
2015-09-08T21:00:00Z,67.52,1,0,0
2015-09-08T21:15:00Z,67.37,0.8,0,0
2015-09-08T21:30:00Z,67.41,1.2,0,0
2015-09-08T21:45:00Z,67.2,0.9,0,0
2015-09-08T22:00:00Z,67.19,0.5,0,0
2015-09-08T22:15:00Z,67.18,0.3,0,0
2015-09-08T22:30:00Z,67.1,1,0,0
2015-09-08T22:45:00Z,66.86,1.2,0,0
2015-09-08T23:00:00Z,66.98,0.7,0,0
2015-09-08T23:15:00Z,66.88,0.8,0,0
2015-09-08T23:30:00Z,66.65,1.1,0,0
2015-09-08T23:45:00Z,66.75,0.8,0,0
2015-09-09T00:00:00Z,66.65,0.5,0,0
2015-09-09T00:15:00Z,66.6,0.3,0,0
2015-09-09T00:30:00Z,66.64,0.4,0,0
2015-09-09T00:45:00Z,66.49,0.4,0,0
2015-09-09T01:00:00Z,66.41,3.3,0,0
2015-09-09T01:15:00Z,66.4,0.6,0,0
2015-09-09T01:30:00Z,66.54,0.7,0,0
2015-09-09T01:45:00Z,66.58,0.6,0,0
2015-09-09T02:00:00Z,66.54,0.6,0,0
2015-09-09T02:15:00Z,66.58,1.2,0,0
2015-09-09T02:30:00Z,66.52,1.1,0,0
2015-09-09T02:45:00Z,66.56,1,0,0
2015-09-09T03:00:00Z,66.53,1.1,0,0
2015-09-09T03:15:00Z,66.75,1.2,0,0
2015-09-09T03:30:00Z,66.69,1,0,0
2015-09-09T03:45:00Z,66.66,0.7,0,0
2015-09-09T04:00:00Z,66.87,1.5,0,0
2015-09-09T04:15:00Z,67.18,1.1,0,0
2015-09-09T04:30:00Z,67.16,1.3,0,0
2015-09-09T04:45:00Z,67.23,1,0,0
2015-09-09T05:00:00Z,67.15,2,0,0
2015-09-09T05:15:00Z,67.4,1.2,0,0
2015-09-09T05:30:00Z,67.5,1.2,0,0
2015-09-09T05:45:00Z,67.72,0.9,0,0
2015-09-09T06:00:00Z,67.7,1.1,0,0
2015-09-09T06:15:00Z,67.7,1.5,0,0
2015-09-09T06:30:00Z,67.76,1.7,0,0
2015-09-09T06:45:00Z,68.26,0.7,0,0
2015-09-09T07:00:00Z,68.24,0.8,0,0
2015-09-09T07:15:00Z,68.28,1.1,0,0
2015-09-09T07:30:00Z,68.41,1.3,0,0
2015-09-09T07:45:00Z,68.36,1.2,0,0
2015-09-09T08:00:00Z,68.54,1.2,0,0
2015-09-09T08:15:00Z,68.71,0,0,0
2015-09-09T08:30:00Z,68.71,1.2,0,0
2015-09-09T08:45:00Z,68.89,1.1,0,0
2015-09-09T09:00:00Z,69,1.4,0,0
2015-09-09T09:15:00Z,68.92,1.2,0,0
2015-09-09T09:30:00Z,69.03,1.2,0,0
2015-09-09T09:45:00Z,69.49,1.1,0,0
2015-09-09T10:00:00Z,69.13,1.4,0,0
2015-09-09T10:15:00Z,69.08,1.1,0,0
2015-09-09T10:30:00Z,69.54,1.2,0,0
2015-09-09T10:45:00Z,69.53,1.5,0,0
2015-09-09T11:00:00Z,69.97,3.3,0,0
2015-09-09T11:15:00Z,69.95,1,0,0
2015-09-09T11:30:00Z,69.85,0.9,0,0
2015-09-09T11:45:00Z,70.07,0.7,0,0
2015-09-09T12:00:00Z,70.19,1,0,0
2015-09-09T12:15:00Z,69.96,1.3,0,0
2015-09-09T12:30:00Z,70.21,0.9,0,0
2015-09-09T12:45:00Z,70.03,0.5,0,0
2015-09-09T13:00:00Z,69.43,1,0,0
2015-09-09T13:15:00Z,69.29,1.2,0,0
2015-09-09T13:30:00Z,69.13,0.8,0,0
2015-09-09T13:45:00Z,68.77,1,0,0
2015-09-09T14:00:00Z,69.16,0.6,0,0
2015-09-09T14:15:00Z,68.82,0.5,0,0
2015-09-09T14:30:00Z,68.57,0.9,0,0
2015-09-09T14:45:00Z,68.55,0.8,0,0
2015-09-09T15:00:00Z,68.49,0.8,0,0
2015-09-09T15:15:00Z,68.47,0.8,0,0
2015-09-09T15:30:00Z,68.45,0.8,0,0
2015-09-09T15:45:00Z,68.37,0.6,0,0
2015-09-09T16:00:00Z,68.7,0.7,0,0
2015-09-09T16:15:00Z,69.01,0.7,0,0
2015-09-09T16:30:00Z,68.7,0.1,0,0
2015-09-09T16:45:00Z,68.81,1,0,0
2015-09-09T17:00:00Z,68.69,0.6,0,0
2015-09-09T17:15:00Z,68.67,0.9,0,0
2015-09-09T17:30:00Z,68.55,0.6,0,0
2015-09-09T17:45:00Z,68.24,1.1,0,0
2015-09-09T18:00:00Z,68.33,1.1,0,0
