dt,Temp_deg_C,pH_units,SpCond_uS_cm,HDO_mg_l,fdom_qsu_temp,fdom_turb_ife,CDOM_qsu,X_00060_00011
3/27/16 2:00,8.65,7.26,221.3,11.19,19.40960429,42.12993511,24.14189963,679
3/27/16 2:15,8.63,7.26,221.2,11.2,19.4822837,42.32996778,24.23952838,679
3/27/16 2:30,8.62,7.26,221.2,11.21,19.38130707,42.15345238,24.11749244,679
3/27/16 2:45,8.6,7.26,221.2,11.21,19.40116575,42.22995661,24.14940953,679
3/27/16 3:00,8.59,7.26,221.4,11.22,19.4661351,42.31886474,24.23389595,679
3/27/16 3:15,8.57,7.27,221.4,11.22,19.56585996,42.54752508,24.36531926,679
3/27/16 3:30,8.56,7.26,221.7,11.23,19.40164409,42.16616602,24.16442934,672
3/27/16 3:45,8.55,7.26,221.8,11.23,19.56152485,42.52225859,24.36719674,672
3/27/16 4:00,8.54,7.26,221.7,11.23,19.523943,42.44593678,24.32401479,679
3/27/16 4:15,8.52,7.26,221.6,11.23,19.61151526,42.62426743,24.4404183,672
3/27/16 4:30,8.5,7.26,221.6,11.24,19.67342839,42.74404931,24.52490472,672
3/27/16 4:45,8.5,7.26,221.7,11.24,19.49420526,42.51359807,24.30148508,679
3/27/16 5:00,8.48,7.26,221.6,11.23,19.68862659,42.92516026,24.55118938,672
3/27/16 5:15,8.47,7.26,221.3,11.22,19.65105891,42.75236052,24.50800743,672
3/27/16 5:30,8.45,7.26,221.3,11.22,19.67678636,42.89393239,24.54743443,672
3/27/16 5:45,8.45,7.26,221.4,11.21,19.59100414,42.57453217,24.4404183,672
3/27/16 6:00,8.44,7.26,220.9,11.2,19.52487548,42.48666314,24.36156431,672
3/27/16 6:15,8.43,7.26,221,11.2,19.60921584,42.73005181,24.47045792,672
3/27/16 6:30,8.42,7.26,220.9,11.2,19.66043601,42.76929286,24.53804705,672
3/27/16 6:45,8.41,7.26,220.9,11.21,19.65147795,42.7533435,24.53053715,672
3/27/16 7:00,8.4,7.26,220.8,11.22,19.61846047,42.74839791,24.49298763,672
3/27/16 7:15,8.4,7.26,220.8,11.23,19.68613263,42.86679358,24.57747404,672
3/27/16 7:30,8.39,7.26,220.6,11.23,19.72077605,42.88715097,24.62441094,666
3/27/16 7:45,8.39,7.26,220.4,11.25,19.71325805,43.01534905,24.61502356,672
3/27/16 8:00,8.38,7.26,220.6,11.27,19.67572932,42.81361903,24.57184162,672
3/27/16 8:15,8.37,7.26,220.1,11.28,19.58109122,42.59835765,24.45731558,660
3/27/16 8:30,8.36,7.27,220.1,11.3,19.66683163,42.80625907,24.56808666,672
3/27/16 8:45,8.35,7.27,220.1,11.31,19.68492397,42.84026866,24.59437133,666
3/27/16 9:00,8.35,7.27,220.1,11.32,19.66238347,42.8144081,24.56620919,666
3/27/16 9:15,8.34,7.27,220,11.33,19.79766595,43.2123826,24.73893697,666
3/27/16 9:30,8.34,7.27,219.7,11.34,19.59032437,42.66545523,24.4798453,666
3/27/16 9:45,8.33,7.27,219.7,11.36,19.80972251,43.16057016,24.75771173,660
3/27/16 10:00,8.33,7.27,219.5,11.38,19.64898174,42.78294096,24.55682181,660
3/27/16 10:15,8.33,7.28,219.5,11.4,19.7496325,42.99047469,24.6826127,666
3/27/16 10:30,8.35,7.28,219.6,11.42,19.81716161,43.18317525,24.75958921,666
3/27/16 10:45,8.36,7.28,219.4,11.46,19.78405982,43.08322981,24.71452979,666
3/27/16 11:00,8.36,7.29,219.2,11.48,19.72544573,42.97270128,24.64130823,666
3/27/16 11:15,8.38,7.29,219.4,11.5,19.66821244,42.8788542,24.56245424,666
3/27/16 11:30,8.38,7.29,219.2,11.5,19.82606688,43.16658328,24.75958921,660
3/27/16 11:45,8.4,7.29,219.2,11.51,19.69515558,42.88628986,24.5887389,666
3/27/16 12:00,8.42,7.3,219.2,11.52,19.69202581,42.88740604,24.57747404,660
3/27/16 12:15,8.48,7.3,219,11.54,19.82262735,43.24212495,24.71828474,666
3/27/16 12:30,8.54,7.31,218.7,11.59,19.60682674,42.65703421,24.42727597,666
3/27/16 12:45,8.62,7.31,218.5,11.6,19.60309741,42.69881866,24.3934814,660
3/27/16 13:00,8.69,7.31,218.5,11.6,19.42571283,42.26584781,24.14753206,660
3/27/16 13:15,8.75,7.31,218.4,11.59,19.42796607,42.28947644,24.1287573,660
3/27/16 13:30,8.8,7.31,218.1,11.59,19.36527574,42.21068058,24.03300603,660
3/27/16 13:45,8.85,7.32,217.6,11.6,19.39330791,42.31489178,24.04990331,660
3/27/16 14:00,8.89,7.32,217.4,11.59,19.39120757,42.27325054,24.03300603,660
3/27/16 14:15,8.94,7.32,217.1,11.59,19.26311196,41.92951051,23.85652329,660
3/27/16 14:30,8.99,7.32,217.6,11.59,19.2895496,42.01301772,23.8715431,660
3/27/16 14:45,9.04,7.32,217.4,11.59,19.30082292,42.02288983,23.86778815,660
3/27/16 15:00,9.09,7.32,217.4,11.56,19.26499167,41.89260579,23.80583144,660
3/27/16 15:15,9.14,7.32,217.3,11.53,19.25493435,42.02120323,23.77579183,666
3/27/16 15:30,9.18,7.32,216.9,11.54,19.21156647,41.81695088,23.70820269,660
3/27/16 15:45,9.22,7.32,217.2,11.51,19.25033707,41.9938359,23.74199726,660
3/27/16 16:00,9.26,7.32,217,11.5,19.25715322,41.93041891,23.73636483,660
3/27/16 16:15,9.29,7.32,216.8,11.48,19.15749649,41.76591266,23.60306404,660
3/27/16 16:30,9.31,7.32,216.8,11.47,19.01072513,41.38083509,23.41531645,660
3/27/16 16:45,9.33,7.31,216.7,11.46,19.24810305,41.93564377,23.70069279,660
3/27/16 17:00,9.34,7.31,216.7,11.43,19.1365707,41.70693638,23.55988209,660
3/27/16 17:15,9.34,7.31,216.7,11.4,19.01152199,41.41858179,23.40592907,660
3/27/16 17:30,9.34,7.3,216.8,11.35,19.04354666,41.42343075,23.44535606,660
3/27/16 17:45,9.33,7.29,216.8,11.3,19.06513194,41.53937243,23.47539568,660
3/27/16 18:00,9.31,7.29,217,11.25,19.08236765,41.53721525,23.50355782,660
3/27/16 18:15,9.29,7.28,216.9,11.19,19.16816351,41.73827273,23.61620637,660
3/27/16 18:30,9.26,7.28,217.2,11.14,19.10483486,41.63740901,23.54861724,660
3/27/16 18:45,9.24,7.27,217.3,11.1,19.13268851,41.78502482,23.58992171,660
3/27/16 19:00,9.22,7.26,217.3,11.09,19.12855441,41.73415973,23.59179919,660
3/27/16 19:15,9.18,7.26,217.4,11.07,19.09898414,41.61876341,23.56926947,660
3/27/16 19:30,9.16,7.25,217.3,11.06,19.10093737,41.70873178,23.57865685,660
3/27/16 19:45,9.14,7.25,217.2,11.06,19.17891022,41.86235953,23.68191803,660
3/27/16 20:00,9.11,7.25,217.4,11.05,19.18407082,41.82499576,23.69881531,660
3/27/16 20:15,9.09,7.25,217.5,11.05,19.18446575,41.80119911,23.70632522,654
3/27/16 20:30,9.07,7.25,217.5,11.04,19.22586756,41.98764092,23.76452697,654
3/27/16 20:45,9.05,7.25,217.5,11.03,19.25509381,41.98348585,23.80770892,654
3/27/16 21:00,9.04,7.24,217.5,11.03,19.18391908,41.83288401,23.7232225,660
3/27/16 21:15,9.02,7.24,217.6,11.03,19.18430186,41.88493805,23.7307324,660
3/27/16 21:30,9.01,7.24,217.8,11.03,19.19511479,41.85917194,23.74762969,654
3/27/16 21:45,9,7.24,217.9,11.02,19.2848249,42.09478875,23.86215572,654
3/27/16 22:00,8.99,7.24,218,11.03,19.22583114,41.94784198,23.79268911,654
3/27/16 22:15,8.99,7.24,218,11.03,19.22886535,41.9185962,23.79644406,654
3/27/16 22:30,8.98,7.24,218,11.03,19.20022542,41.92898844,23.76452697,654
3/27/16 22:45,8.98,7.23,217.9,11.03,19.23814744,41.93542683,23.81146387,654
3/27/16 23:00,8.98,7.24,218.2,11.03,19.27758635,42.03133548,23.86027824,654
3/27/16 23:15,8.97,7.24,218.1,11.04,19.23680935,41.94882155,23.81334134,654
3/27/16 23:30,8.96,7.23,218.1,11.04,19.26731585,42.02212808,23.85464581,654
3/27/16 23:45,8.96,7.24,218.3,11.04,19.28096372,42.05750597,23.8715431,654
3/28/16 0:00,8.95,7.24,218.2,11.06,19.15377289,41.72920285,23.71759007,654
3/28/16 0:15,8.94,7.23,218.3,11.06,19.35558679,42.24121145,23.97104932,654
3/28/16 0:30,8.93,7.23,218.1,11.06,19.31027174,42.20786393,23.91848,647
3/28/16 0:45,8.93,7.24,218.2,11.07,19.37241772,42.27411786,23.99545651,647
3/28/16 1:00,8.92,7.23,218,11.08,19.29073332,42.09041828,23.89782776,647
3/28/16 1:15,8.92,7.24,218.2,11.09,19.33771477,42.17256948,23.95602951,654
3/28/16 1:30,8.9,7.24,218.1,11.09,19.32288011,42.18427822,23.94476466,647
3/28/16 1:45,8.9,7.24,218,11.1,19.38196825,42.2782244,24.01798622,647
3/28/16 2:00,8.89,7.24,217.9,11.11,19.24275176,41.96939559,23.84901339,647
3/28/16 2:15,8.88,7.24,217.8,11.11,19.34591662,42.22846748,23.9804367,647
3/28/16 2:30,8.87,7.24,217.4,11.11,19.35061363,42.22618693,23.98982408,647
3/28/16 2:45,8.85,7.24,217.4,11.13,19.42661492,42.4199804,24.09120778,647
3/28/16 3:00,8.84,7.24,217.1,11.11,19.41010306,42.37945376,24.0743105,647
3/28/16 3:15,8.83,7.24,217.1,11.12,19.47835151,42.52329214,24.16255187,647
3/28/16 3:30,8.82,7.24,216.7,11.12,19.4058438,42.34937827,24.07618797,647
3/28/16 3:45,8.8,7.24,216.4,11.12,19.36073725,42.2733277,24.0273736,654
3/28/16 4:00,8.78,7.24,216,11.11,19.30506746,42.13906331,23.96541689,647
3/28/16 4:15,8.77,7.24,215.9,11.11,19.31882794,42.13650792,23.98606913,647
3/28/16 4:30,8.76,7.24,215.7,11.12,19.27210631,42.09973611,23.93162233,647
3/28/16 4:45,8.75,7.24,215.6,11.11,19.3659862,42.26233037,24.05178079,647
3/28/16 5:00,8.74,7.24,215.4,11.11,19.22404658,41.95853508,23.879053,647
3/28/16 5:15,8.72,7.24,215.2,11.1,19.25609658,42.01896414,23.9259899,654
3/28/16 5:30,8.72,7.24,215.1,11.09,19.38000094,42.27526827,24.07994292,647
3/28/16 5:45,8.7,7.24,214.9,11.08,19.31833565,42.16028552,24.01047632,647
3/28/16 6:00,8.69,7.24,214.9,11.09,19.28373961,42.12877279,23.97104932,647
3/28/16 6:15,8.68,7.24,214.8,11.08,19.30200752,42.17509388,23.99733398,647
3/28/16 6:30,8.67,7.24,214.9,11.08,19.47729907,42.67885633,24.21887614,647
3/28/16 6:45,8.66,7.23,214.9,11.07,19.3823051,42.37753828,24.10435011,654
3/28/16 7:00,8.65,7.23,215,11.07,19.40658539,42.48333707,24.13814468,647
3/28/16 7:15,8.65,7.24,214.7,11.07,19.5122471,42.66027213,24.26956799,647
3/28/16 7:30,8.63,7.24,214.5,11.08,19.48982872,42.56709614,24.24891576,654
3/28/16 7:45,8.61,7.24,214.5,11.09,19.53681366,42.7502352,24.31462741,654
3/28/16 8:00,8.59,7.24,215.1,11.09,19.56265366,42.82135115,24.35405441,654
3/28/16 8:15,8.58,7.24,216.6,11.08,19.65623801,43.07464612,24.47421287,660
3/28/16 8:30,8.57,7.23,216.6,11.09,19.67742624,43.12303724,24.50425248,654
3/28/16 8:45,8.56,7.24,216.8,11.11,19.71669639,43.26031165,24.55682181,660
3/28/16 9:00,8.55,7.24,215.6,11.14,19.67305781,43.11781787,24.50612996,660
3/28/16 9:15,8.54,7.24,214.4,11.16,19.47270578,42.65621788,24.26018061,666
3/28/16 9:30,8.54,7.24,214,11.2,19.58120813,42.91087397,24.39535888,660
3/28/16 9:45,8.53,7.25,213.8,11.2,19.62197918,43.00725169,24.44980568,660
3/28/16 10:00,8.52,7.25,213.6,11.18,19.69136118,43.20545249,24.53992453,666
3/28/16 10:15,8.51,7.25,213,11.18,19.56490235,42.87572318,24.3859715,666
3/28/16 10:30,8.5,7.24,212.7,11.2,19.55595441,42.7937102,24.3784616,666
3/28/16 10:45,8.49,7.25,212.7,11.2,19.61326574,42.96798279,24.45356063,666
3/28/16 11:00,8.47,7.25,212.6,11.18,19.68869395,43.14115797,24.55494433,672
3/28/16 11:15,8.45,7.25,212.1,11.16,19.73096461,43.37456953,24.61502356,679
3/28/16 11:30,8.44,7.25,211.6,11.15,19.71748043,43.2467884,24.60188123,679
3/28/16 11:45,8.44,7.25,211.1,11.17,19.70092844,43.21103001,24.581229,679
3/28/16 12:00,8.45,7.25,210.8,11.22,19.56993482,42.89100416,24.41413364,685
3/28/16 12:15,8.45,7.25,210.4,11.23,19.73397451,43.30122296,24.61877851,685
3/28/16 12:30,8.45,7.26,210.3,11.23,19.64066753,43.06674423,24.50237501,691
3/28/16 12:45,8.44,7.26,209.6,11.22,19.68738591,43.24384811,24.56433171,698
3/28/16 13:00,8.44,7.26,209.1,11.22,19.77165057,43.41446261,24.66947036,698
3/28/16 13:15,8.46,7.26,209.3,11.23,19.63758441,43.1667332,24.4948651,698
3/28/16 13:30,8.47,7.26,209.6,11.21,19.77901804,43.45080827,24.66759289,704
3/28/16 13:45,8.47,7.26,209.5,11.22,19.61944548,43.08285652,24.46858044,710
3/28/16 14:00,8.48,7.26,209.6,11.21,19.59226649,42.97432931,24.43103092,710
3/28/16 14:15,8.5,7.26,209.7,11.23,19.55896656,42.97354216,24.38221655,717
3/28/16 14:30,8.53,7.27,210,11.25,19.61896567,43.08342147,24.44605073,723
3/28/16 14:45,8.56,7.27,209.9,11.28,19.48304516,42.81394836,24.26581304,730
3/28/16 15:00,8.59,7.27,209.7,11.28,19.51439438,42.98828148,24.29397518,730
3/28/16 15:15,8.61,7.27,209.2,11.3,19.47043734,42.94485285,24.23201847,736
3/28/16 15:30,8.64,7.28,208.9,11.29,19.42331143,42.87844778,24.16255187,743
3/28/16 15:45,8.62,7.28,208.2,11.24,19.37828952,42.61119089,24.11373749,756
3/28/16 16:00,8.6,7.27,207.9,11.18,19.48412377,43.06406299,24.25267071,756
3/28/16 16:15,8.6,7.27,207.6,11.12,19.46149886,43.05430907,24.22450857,762
3/28/16 16:30,8.62,7.26,207.6,11.12,19.55783407,43.27233171,24.33715713,762
3/28/16 16:45,8.63,7.26,207.5,11.14,19.56980587,43.28210235,24.34842198,776
3/28/16 17:00,8.64,7.26,208,11.13,19.61196493,43.31765065,24.39723636,776
3/28/16 17:15,8.63,7.26,208.3,11.08,19.75088622,43.49568982,24.57371909,776
3/28/16 17:30,8.61,7.26,208.7,11.02,19.86718671,43.78613916,24.72579464,789
3/28/16 17:45,8.59,7.25,209,10.96,20.02262493,44.12839314,24.92668457,789
3/28/16 18:00,8.58,7.24,209.5,10.91,20.06185704,44.19035391,24.97925389,796
3/28/16 18:15,8.56,7.24,209.6,10.87,20.17796913,44.39300784,25.13132944,796
3/28/16 18:30,8.54,7.23,209.8,10.83,20.49895717,45.41756276,25.53874172,802
3/28/16 18:45,8.51,7.23,209.9,10.8,20.59822539,45.39947791,25.67391998,809
3/28/16 19:00,8.48,7.22,210.3,10.78,20.7500933,45.79656819,25.87480991,809
3/28/16 19:15,8.45,7.22,210.2,10.76,21.0282326,46.47518458,26.23340781,816
3/28/16 19:30,8.41,7.22,210.3,10.75,21.43678637,47.48796745,26.75910106,823
3/28/16 19:45,8.38,7.22,210,10.74,21.87516787,48.51930308,27.31858889,823
3/28/16 20:00,8.35,7.21,210.3,10.73,22.19743898,49.28204702,27.73351107,836
3/28/16 20:15,8.32,7.21,209.8,10.73,22.37671924,50.04220399,27.97007303,843
3/28/16 20:30,8.29,7.21,209.2,10.71,22.62489142,50.50439925,28.29299889,843
3/28/16 20:45,8.26,7.21,209.2,10.71,22.85632389,51.09912378,28.59527252,850
3/28/16 21:00,8.22,7.21,208.3,10.71,23.03008252,51.77359812,28.82995701,857
3/28/16 21:15,8.2,7.21,208.9,10.71,22.88223323,51.20125702,28.65347427,864
3/28/16 21:30,8.18,7.2,209,10.7,22.8064145,50.95897827,28.56711038,864
3/28/16 21:45,8.15,7.2,208.8,10.7,22.69725867,50.75768348,28.44319697,871
3/28/16 22:00,8.13,7.2,208.4,10.68,22.74136201,50.8247031,28.50703115,871
3/28/16 22:15,8.11,7.2,208.5,10.69,22.50993187,50.20451864,28.22540976,878
3/28/16 22:30,8.08,7.2,208.6,10.7,22.5686247,50.52656688,28.31177365,885
3/28/16 22:45,8.06,7.2,208.6,10.7,22.36583748,49.94785288,28.06582431,885
3/28/16 23:00,8.05,7.2,208.4,10.71,22.38640784,50.03386343,28.09586392,892
3/28/16 23:15,8.04,7.2,208.1,10.7,22.38453515,50.04727516,28.0977414,892
3/28/16 23:30,8.02,7.2,208,10.72,22.24322336,49.92562571,27.92876856,899
3/28/16 23:45,8,7.2,208.4,10.72,22.19616641,49.60032983,27.87807671,899
3/29/16 0:00,7.97,7.2,208.6,10.73,22.12936192,49.74432122,27.80673263,913
3/29/16 0:15,7.96,7.2,208.4,10.73,22.16337622,49.50866046,27.85366953,913
3/29/16 0:30,7.94,7.2,208.2,10.73,22.04170016,49.23822701,27.70910388,913
3/29/16 0:45,7.93,7.2,208.6,10.73,21.95326306,49.17582538,27.60208775,921
3/29/16 1:00,7.92,7.2,208.8,10.74,22.11866527,49.92884535,27.81424253,921
3/29/16 1:15,7.9,7.2,209,10.74,22.13587712,49.40824673,27.84428215,921
3/29/16 1:30,7.88,7.2,208.9,10.75,22.01579942,49.261562,27.70159398,921
3/29/16 1:45,7.87,7.2,209,10.75,22.10348394,49.44963903,27.81612001,928
3/29/16 2:00,7.85,7.2,208.7,10.75,22.18033516,49.73012084,27.92125866,928
3/29/16 2:15,7.85,7.2,209.2,10.75,22.20718118,49.72028081,27.95505323,935
3/29/16 2:30,7.83,7.2,209.1,10.76,22.19153215,49.84291834,27.94378837,935
3/29/16 2:45,7.82,7.2,209.2,10.77,22.23290509,49.91233161,28.00011265,949
3/29/16 3:00,7.8,7.2,209.4,10.76,22.45570057,50.38347443,28.28924394,949
3/29/16 3:15,7.78,7.2,209.5,10.77,22.35356569,50.13762111,28.16908548,957
3/29/16 3:30,7.75,7.2,209.4,10.77,22.3181178,50.04894431,28.13716839,949
3/29/16 3:45,7.75,7.2,209.4,10.78,22.35981526,50.32138473,28.18973772,949
3/29/16 4:00,7.74,7.21,209.6,10.78,22.44726276,50.40507746,28.30426375,957
3/29/16 4:15,7.73,7.2,209.4,10.77,22.37092087,50.59861037,28.21226743,957
3/29/16 4:30,7.71,7.2,209.6,10.78,22.42219962,50.55525081,28.28548899,957
3/29/16 4:45,7.71,7.2,209.4,10.78,22.40880497,50.44769798,28.26859171,957
3/29/16 5:00,7.69,7.2,209.7,10.77,22.41244165,50.52922951,28.28173404,964
3/29/16 5:15,7.68,7.2,209.7,10.77,22.40161286,50.56920711,28.27234666,971
3/29/16 5:30,7.66,7.2,210,10.77,22.41267975,50.57221784,28.29487637,964
3/29/16 5:45,7.65,7.2,209.9,10.77,22.42118303,50.45794095,28.30989618,964
3/29/16 6:00,7.63,7.2,210.2,10.77,22.44412476,50.56675359,28.34744569,971
3/29/16 6:15,7.62,7.21,210.5,10.78,22.36789902,50.37943606,28.25544937,978
3/29/16 6:30,7.62,7.21,210.4,10.8,22.53287485,51.05360492,28.4638492,971
3/29/16 6:45,7.62,7.21,210.6,10.84,22.4927456,50.76736094,28.41315735,978
3/29/16 7:00,7.62,7.21,210.3,10.86,22.70379576,51.24460895,28.67975893,978
3/29/16 7:15,7.62,7.22,210.8,10.87,22.56705904,51.09526761,28.50703115,986
3/29/16 7:30,7.6,7.22,210.5,10.89,22.55576617,50.95520866,28.50139872,986
3/29/16 7:45,7.61,7.22,210.9,10.94,22.62456912,51.07386441,28.58400766,986
3/29/16 8:00,7.62,7.22,210.8,10.95,22.60421575,51.16258832,28.55396805,993
3/29/16 8:15,7.63,7.23,210.7,10.98,22.61655805,51.17263234,28.5652329,978
3/29/16 8:30,7.64,7.23,210.5,11.01,22.62741633,51.16672103,28.57462028,993
3/29/16 8:45,7.66,7.23,210.7,11.06,22.54949931,51.01921943,28.46760415,993
3/29/16 9:00,7.68,7.24,210.4,11.05,22.55483764,51.02016881,28.46572668,993
3/29/16 9:15,7.76,7.24,210.3,11.11,22.44213419,50.81093352,28.28924394,993
3/29/16 9:30,7.84,7.25,210.7,11.15,22.35593417,50.47284783,28.14655577,1010
3/29/16 9:45,7.84,7.25,210.5,11.13,22.36189905,50.49358881,28.15406567,993
3/29/16 10:00,7.88,7.25,210.7,11.13,22.40673515,50.77213377,28.19349267,993
3/29/16 10:15,7.92,7.26,210.9,11.15,22.35904173,50.58545838,28.11651616,993
3/29/16 10:30,7.95,7.26,211,11.15,22.22127841,50.23153548,27.93064604,993
3/29/16 10:45,8.01,7.26,211.3,11.17,22.15017215,50.0862787,27.81612001,1010
3/29/16 11:00,8.11,7.27,211.6,11.21,21.9065207,49.53947876,27.46878696,1000
3/29/16 11:15,8.18,7.27,211.7,11.26,21.92807444,49.64206028,27.46690949,1020
3/29/16 11:30,8.24,7.28,211.9,11.26,21.9373309,49.75016232,27.45376716,1000
3/29/16 11:45,8.31,7.29,212.2,11.27,21.77715131,49.35258629,27.22471509,1010
3/29/16 12:00,8.38,7.29,212.3,11.31,21.76091133,49.21038289,27.17590072,1010
3/29/16 12:15,8.46,7.3,212.4,11.3,21.66806732,49.21668764,27.02758012,1000
3/29/16 12:30,8.54,7.3,213.1,11.29,21.65782255,48.94103983,26.9825207,1000
3/29/16 12:45,8.61,7.3,213.3,11.31,21.57637693,48.81268232,26.85297486,1010
3/29/16 13:00,8.69,7.31,214.1,11.33,21.58702861,48.94995475,26.8342001,1000
3/29/16 13:15,8.77,7.31,214.3,11.34,21.42072223,48.67333955,26.59576066,993
3/29/16 13:30,8.83,7.32,214.8,11.32,21.39444847,48.65294264,26.53943638,1000
3/29/16 13:45,8.89,7.32,215.5,11.36,21.45595528,48.77211013,26.59200571,1000
3/29/16 14:00,8.95,7.32,216.1,11.35,21.37198196,48.45050204,26.46433734,1000
3/29/16 14:15,9.01,7.32,216.5,11.34,21.41529971,48.67156508,26.49437696,1010
3/29/16 14:30,9.06,7.33,216.8,11.35,21.41143889,48.96149862,26.46996977,1000
3/29/16 14:45,9.1,7.33,217,11.32,21.51226858,49.00117043,26.57886338,993
3/29/16 15:00,9.14,7.33,217.5,11.32,21.46267495,48.90355448,26.50188686,993
3/29/16 15:15,9.18,7.32,217.8,11.3,21.40844334,48.75355588,26.41927792,1000
3/29/16 15:30,9.2,7.33,217.6,11.31,21.39499432,48.73770174,26.39487074,993
3/29/16 15:45,9.21,7.32,217.6,11.25,21.44077642,48.89404039,26.44744006,993
3/29/16 16:00,9.24,7.32,217.7,11.25,21.55383464,49.24538253,26.57510842,993
3/29/16 16:15,9.24,7.32,218,11.23,21.57667564,49.22365469,26.60327056,993
3/29/16 16:30,9.24,7.33,217.7,11.21,21.51728904,49.08007951,26.530049,993
3/29/16 16:45,9.24,7.32,217.5,11.2,21.48987984,49.32561642,26.49625444,1000
3/29/16 17:00,9.23,7.32,217.2,11.19,21.57196367,49.43219824,26.60139309,993
3/29/16 17:15,9.22,7.31,216.7,11.16,21.4896157,49.16005581,26.50376434,993
3/29/16 17:30,9.21,7.31,216.3,11.14,21.55036461,49.25049161,26.58261833,993
3/29/16 17:45,9.2,7.31,215.8,11.13,21.56087412,49.16284305,26.59951561,993
3/29/16 18:00,9.18,7.3,215,11.1,21.63208662,49.65552718,26.69526688,993
3/29/16 18:15,9.17,7.3,214.7,11.1,21.61367455,49.39232343,26.67649212,993
3/29/16 18:30,9.15,7.3,214.2,11.09,21.52972198,49.19520267,26.58074085,986
3/29/16 18:45,9.13,7.3,213.1,11.07,21.63280699,49.42614801,26.71591912,986
3/29/16 19:00,9.12,7.29,212.7,11.07,21.54752227,49.53093409,26.61453542,986
3/29/16 19:15,9.11,7.29,212.3,11.08,21.54129184,49.34384656,26.61078047,978
3/29/16 19:30,9.1,7.29,211.7,11.09,21.58672811,49.33116228,26.6708597,986
3/29/16 19:45,9.09,7.29,211.1,11.09,21.55770147,49.40251224,26.63894261,978
3/29/16 20:00,9.08,7.29,210.2,11.1,21.60919648,49.41072292,26.70653174,978
3/29/16 20:15,9.07,7.29,209.8,11.1,21.44195269,48.97495938,26.50376434,978
3/29/16 20:30,9.06,7.29,209.6,11.11,21.57241916,49.43924929,26.66898222,971
3/29/16 20:45,9.04,7.29,209.1,11.12,21.63282666,49.5011545,26.75159116,971
3/29/16 21:00,9.03,7.29,208.8,11.13,21.51728693,49.4552302,26.61265794,964
3/29/16 21:15,9,7.3,208,11.14,21.43943526,49.04486848,26.52817153,971
3/29/16 21:30,8.99,7.3,207.8,11.14,21.45142586,49.13932053,26.54694629,964
3/29/16 21:45,8.97,7.3,207.7,11.16,21.58155948,49.39702025,26.71591912,964
3/29/16 22:00,8.95,7.3,207.2,11.17,21.49176222,49.33425567,26.61265794,964
3/29/16 22:15,8.93,7.3,207,11.17,21.49750709,49.47669249,26.62767775,964
3/29/16 22:30,8.9,7.3,206.6,11.19,21.46823387,49.27740675,26.60327056,964
3/29/16 22:45,8.89,7.3,206.7,11.19,21.40293534,49.06140584,26.52629405,957
3/29/16 23:00,8.86,7.3,206.4,11.2,21.45850438,49.20206418,26.60702551,957
3/29/16 23:15,8.83,7.3,206.3,11.2,21.49888029,49.36976427,26.66898222,957
3/29/16 23:30,8.8,7.3,206.3,11.22,21.46357016,49.2853949,26.63706513,949
3/29/16 23:45,8.77,7.3,206.1,11.21,21.447941,49.27773894,26.62955523,949
3/30/16 0:00,8.74,7.3,206,11.21,21.43987464,49.20456747,26.6314327,949
3/30/16 0:15,8.71,7.3,206.3,11.22,21.42727451,49.25548212,26.62767775,949
3/30/16 0:30,8.67,7.3,206,11.22,21.55945566,49.8741999,26.80791544,949
3/30/16 0:45,8.64,7.3,206.2,11.23,21.40794623,49.16396974,26.6314327,942
3/30/16 1:00,8.6,7.3,205.9,11.22,21.42232477,49.24898222,26.66522727,942
3/30/16 1:15,8.56,7.3,205.9,11.24,21.43365604,49.31665848,26.69526688,942
3/30/16 1:30,8.53,7.3,206.2,11.25,21.46323011,49.44003439,26.74408126,942
3/30/16 1:45,8.49,7.3,205.5,11.23,21.48353347,49.49887523,26.78538573,935
3/30/16 2:00,8.46,7.3,205.9,11.23,21.55969463,49.72577886,26.89240185,928
3/30/16 2:15,8.42,7.3,205.5,11.22,21.43247314,49.49888459,26.74971368,935
3/30/16 2:30,8.38,7.29,205.6,11.23,21.53089485,49.59797918,26.8886469,935
3/30/16 2:45,8.34,7.29,205.3,11.22,21.49245806,49.79066338,26.85672981,928
3/30/16 3:00,8.31,7.29,205.5,11.22,21.44525351,49.44025792,26.80979291,928
3/30/16 3:15,8.27,7.29,205.7,11.22,21.63051537,49.90182933,27.05761974,921
3/30/16 3:30,8.23,7.28,205.4,11.2,21.63253962,49.9766761,27.0763945,921
3/30/16 3:45,8.2,7.28,205.8,11.2,21.67377807,50.17058899,27.14022868,921
3/30/16 4:00,8.16,7.28,205.4,11.19,21.63229267,49.91028173,27.10455663,913
3/30/16 4:15,8.12,7.28,205.3,11.17,21.70315572,50.07454636,27.20969529,921
3/30/16 4:30,8.07,7.28,205.5,11.19,21.63147816,49.94608935,27.14022868,913
3/30/16 4:45,8.04,7.27,205.8,11.17,21.80569052,50.43317216,27.37115821,913
3/30/16 5:00,7.99,7.27,205.6,11.18,21.75640175,50.17244673,27.32985374,913
3/30/16 5:15,7.94,7.27,205.7,11.17,21.76242096,50.28385397,27.35801588,913
3/30/16 5:30,7.9,7.26,205.6,11.15,21.79706344,50.37116111,27.41809511,906
